Molecule ChEMBL ID,Standard Type,Standard Relation,Standard Value,Standard Units,pChEMBL Value,Assay ChEMBL ID,Target ChEMBL ID,Target Name,Target Organism,Target Type,Document ChEMBL ID,IC50_nM,pIC50,Smiles,Molecular_Weight,LogP
CHEMBL3586489,IC50,'=',310.0,nM,6.51,CHEMBL3588639,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3585289,310.0,6.51,COc1ccc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)cn1,425.4520000000001,3.5463200000000015
CHEMBL3947085,IC50,'=',312.0,nM,6.51,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,312.0,6.51,O=C(Nc1cc(Cl)ccc1N1CCCC1)c1cnn2cccnc12,341.80199999999996,3.2352000000000016
CHEMBL3919293,IC50,'=',306.0,nM,6.51,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,306.0,6.51,O=C(Nc1cc(Cl)ccc1OC1CCC(CO)C1)c1cnn2cccnc12,386.83900000000006,3.174800000000001
CHEMBL403395,IC50,'=',313.0,nM,6.5,CHEMBL921622,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1145577,313.0,6.5,c1cc(NCC2CCCN2)nc(-c2cnc3ccccn23)c1,293.374,2.560200000000001
CHEMBL3924734,IC50,'=',314.0,nM,6.5,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,314.0,6.5,O=C(Nc1cc(Cl)ccc1N1CCCCC1)c1cnn2cccnc12,355.82899999999995,3.625300000000002
CHEMBL5083561,IC50,'=',320.0,nM,6.5,CHEMBL5029479,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5029152,320.0,6.5,COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,878.0689999999996,5.520020000000005
CHEMBL3955819,IC50,'=',327.0,nM,6.49,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,327.0,6.49,O=C(Nc1cc2ccccc2cc1OCCCO)c1cnn2cccnc12,362.389,2.896000000000001
CHEMBL4108417,IC50,'=',327.0,nM,6.49,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,327.0,6.49,O=c1[nH]c(Nc2ccccc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,465.53500000000014,2.3047000000000004
CHEMBL4113480,IC50,'=',324.0,nM,6.49,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,324.0,6.49,O=c1[nH]c(NC2CC(F)(F)C2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,479.5090000000001,1.7706999999999997
CHEMBL4112199,IC50,'=',330.0,nM,6.48,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,330.0,6.48,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2cc(C3CC3)ccc2s1,452.5840000000003,2.924500000000001
CHEMBL4554579,IC50,'=',330.0,nM,6.48,CHEMBL4359943,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4359811,330.0,6.48,O=C(Nc1cc2[nH]cnc2cc1N1CCC(CO)CC1)c1cnn2cccnc12,391.4350000000001,2.0665999999999998
CHEMBL3900478,IC50,'=',330.0,nM,6.48,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,330.0,6.48,CCC(CO)Nc1nc(N2CCOCC2)[nH]c(=O)c1-c1nc2ccccc2s1,401.4920000000001,2.066
CHEMBL4466092,IC50,'=',330.0,nM,6.48,CHEMBL4359943,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4359811,330.0,6.48,CC1(C)Cc2cc(NC(=O)c3cnn4cc(O)cnc34)c(N3CCOCC3)cc2O1,409.4460000000003,2.2373000000000003
CHEMBL3957399,IC50,'=',330.0,nM,6.48,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,330.0,6.48,O=c1[nH]c(N2CCOCC2)nc(NCC2CCNCC2)c1-c1nc2ccccc2s1,426.5460000000002,2.2947000000000006
CHEMBL4113046,IC50,'=',330.0,nM,6.48,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,330.0,6.48,O=c1[nH]c(N2CCC3CCCCC3C2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,464.63900000000024,4.227000000000003
CHEMBL4111214,IC50,'=',340.0,nM,6.47,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,340.0,6.47,O=c1[nH]c(C2CCN(CC3CC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,464.63900000000024,3.799900000000002
CHEMBL1990583,IC50,'=',340.0,nM,6.47,CHEMBL2064934,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL2062488,340.0,6.47,Nc1ncnn2ccc(C(=O)Nc3ccc(NC(=O)Nc4cccc(F)c4)cc3)c12,405.3930000000001,3.3469000000000015
CHEMBL4748045,IC50,'=',340.0,nM,6.47,CHEMBL4689491,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680358,340.0,6.47,CCOC(=O)c1cnc(Nc2ccc3c(c2)C(C)(C)OC3=O)nc1N[C@H](CO)c1ccccc1,462.50600000000014,3.9479000000000024
CHEMBL3962227,IC50,'=',340.0,nM,6.47,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,340.0,6.47,O=c1[nH]c(N2CCOCC2)nc(NCC2CCCCN2)c1-c1ccc2ccccc2n1,420.5170000000001,2.3757
CHEMBL3900127,IC50,'=',338.0,nM,6.47,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,338.0,6.47,O=C(Nc1cc(Cl)ccc1O[C@H]1CC[C@H](O)CC1)c1csc2cncnc12,403.8910000000001,4.279300000000003
CHEMBL4439253,IC50,'=',350.0,nM,6.46,CHEMBL4359943,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4359811,350.0,6.46,C[C@@]1(CO)Cc2cc(NC(=O)c3cnn4cccnc34)c(N3CCOCC3)cc2O1,409.4460000000003,1.5041
CHEMBL257127,IC50,'=',350.0,nM,6.46,CHEMBL936449,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1143094,350.0,6.46,COc1cc(N2CCN(C)CC2)ccc1NC(=O)c1csc(-c2cccnc2)n1,409.5150000000001,3.2178000000000013
CHEMBL4107000,IC50,'=',345.0,nM,6.46,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,345.0,6.46,O=c1[nH]c(Nc2cncnc2)nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c1-c1nc2ccccc2s1,467.51100000000014,1.0947
CHEMBL3970853,IC50,'=',359.0,nM,6.45,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,359.0,6.45,C[C@H]1C[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1,412.51900000000006,2.045499999999999
CHEMBL3928107,IC50,'=',358.0,nM,6.45,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,358.0,6.45,COc1cc2ccc(CO)cc2cc1NC(=O)c1cnn2cccnc12,348.362,2.635700000000001
CHEMBL3622188,IC50,'=',352.0,nM,6.45,CHEMBL3625600,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3621203,352.0,6.45,CSc1nc(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)c(-c2nc3ccccc3s2)c(=O)[nH]1,420.51600000000013,1.2829999999999997
CHEMBL3622521,IC50,'=',354.0,nM,6.45,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,354.0,6.45,CN1CCC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)C1,426.54600000000016,2.3893000000000004
CHEMBL4292700,IC50,'=',358.0,nM,6.45,CHEMBL4266468,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4265877,358.0,6.45,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]cc([C@H]4CC[C@@H](C(N)=O)CC4)c23)CC1,384.5280000000003,3.0017000000000005
CHEMBL3929903,IC50,'=',361.0,nM,6.44,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,361.0,6.44,O=C(Nc1cc(Cl)ccc1OC1CCC(O)C1)c1cnn2cccnc12,372.812,2.9272
CHEMBL4098698,IC50,'=',360.0,nM,6.44,CHEMBL4047622,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4043252,360.0,6.44,NC(=O)c1cnc(Nc2ccc3c(c2)CC(=O)N3)cc1NCc1ccccc1,373.4160000000001,3.030800000000001
CHEMBL4758887,IC50,'=',360.0,nM,6.44,CHEMBL4689491,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680358,360.0,6.44,CC1(C)OC(=O)c2ccc(Nc3ncc(-c4nnc(C56CCN(CC5)CC6)o4)c(N[C@H](CO)c4ccccc4)n3)cc21,567.6500000000003,4.558500000000004
CHEMBL3601197,IC50,'=',373.0,nM,6.43,CHEMBL3603417,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3600286,373.0,6.43,COc1cc(Nc2cc(N[C@@H]3C[C@H](CO)[C@@H](O)[C@H]3O)c(-c3nc4ccccc4s3)cn2)ccn1,479.5620000000001,3.0200000000000005
CHEMBL5075213,IC50,'=',368.0,nM,6.43,CHEMBL5029479,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5029152,368.0,6.43,COc1cc(N2CCN(CCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)NCc3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2cc[nH]n2)n1,863.0579999999998,4.485720000000005
CHEMBL3586490,IC50,'=',370.0,nM,6.43,CHEMBL3588639,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3585289,370.0,6.43,Cc1ccc(-n2nc(C3CC3)cc2NC(=O)c2cnn3cccnc23)cc1,358.40500000000003,3.3531200000000014
CHEMBL4108247,IC50,'=',380.0,nM,6.42,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,380.0,6.42,CS(=O)(=O)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,488.6390000000003,2.3495
CHEMBL4113026,IC50,'=',380.0,nM,6.42,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,380.0,6.42,O=c1[nH]c(C2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,411.5310000000001,3.1045000000000007
CHEMBL4225923,IC50,'=',380.0,nM,6.42,CHEMBL4222504,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4219148,380.0,6.42,Cc1cn2c(-c3cn[nH]c3)cnc2c(Nc2cc(C(NC(C)(C)C)c3ccccn3)ns2)n1,459.58300000000014,4.500420000000002
CHEMBL3892709,IC50,'=',390.0,nM,6.41,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,390.0,6.41,CN(c1nc(NC2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1)[C@H]1CC[C@H](O)CC1,454.60000000000025,2.9502000000000015
CHEMBL4088523,IC50,'=',390.0,nM,6.41,CHEMBL4047622,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4043252,390.0,6.41,NC(=O)c1cnc(Nc2ccc3[nH]ncc3c2)cc1NCc1ccccc1,358.4050000000001,3.4125000000000014
CHEMBL3586487,IC50,'=',390.0,nM,6.41,CHEMBL3588639,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3585289,390.0,6.41,COc1cc(-c2cc(NC(=O)c3cnn4cccnc34)n(-c3ccc(C)cc3)n2)ccn1,425.45200000000017,3.5463200000000015
CHEMBL4436754,IC50,'=',401.0,nM,6.4,CHEMBL4427852,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4425185,401.0,6.4,Cn1cc(NC(=O)c2cccc(-c3ccsc3)n2)c(C(N)=O)n1,327.3690000000001,1.8947999999999994
CHEMBL4790504,IC50,'=',397.0,nM,6.4,CHEMBL4672980,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4665913,397.0,6.4,Nc1ccc(-c2cccc(C(=O)Nc3ccc4nc(N5CCOCC5)oc4c3)n2)cn1,416.44100000000026,2.9559000000000015
CHEMBL379985,IC50,'=',400.0,nM,6.4,CHEMBL870864,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1147720,400.0,6.4,O=C(Nc1nc2ccccc2n1CCO)c1cccc([N+](=O)[O-])c1,326.31200000000007,2.1891
CHEMBL210194,IC50,'=',400.0,nM,6.4,CHEMBL870864,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1147720,400.0,6.4,CCOC(=O)Cn1c(NC(=O)c2cccc([N+](=O)[O-])c2)nc2ccccc21,368.3490000000001,2.759900000000001
CHEMBL482708,IC50,'=',400.0,nM,6.4,CHEMBL956501,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150395,400.0,6.4,CN(c1nccc(-c2cnc3ccccn23)n1)C1CCCCC1,307.4010000000001,3.5602000000000027
CHEMBL4087705,IC50,'=',410.0,nM,6.39,CHEMBL4026982,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4024763,410.0,6.39,CN(C)[C@H]1CC[C@H](Nc2ncnc3[nH]c4c(c23)CCC4)CC1,299.42200000000014,2.7313
CHEMBL3403445,IC50,'=',410.0,nM,6.39,CHEMBL3407004,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3400143,410.0,6.39,Nc1ncc(-c2nc(-c3ccccc3)cs2)c(N[C@@H]2C[C@H](CO)[C@@H](O)[C@H]2O)n1,399.47600000000017,1.3637999999999997
CHEMBL3586492,IC50,'=',410.0,nM,6.39,CHEMBL3588639,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3585289,410.0,6.39,Cc1ccc(-n2nc(C3CCOCC3)cc2NC(=O)c2cnn3cccnc23)cc1,402.4580000000001,3.369720000000002
CHEMBL256717,IC50,'=',420.0,nM,6.38,CHEMBL936449,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1143094,420.0,6.38,COc1cc(N2CCN(C)CC2)ccc1NC(=O)c1cccc(-c2cnn(C)c2)n1,406.4900000000001,2.4948000000000006
CHEMBL3893092,IC50,'=',431.0,nM,6.37,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,431.0,6.37,C[C@H]1COCCN1c1nc(N[C@@H]2CCCNC2)c(-c2nc3ccccc3s2)c(=O)[nH]1,426.5460000000001,2.4356
CHEMBL3753450,IC50,'=',430.0,nM,6.37,CHEMBL3757421,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3751828,430.0,6.37,CC(=O)Nc1cn2cc(-c3cnc(N)c(OC(C)C(F)(F)F)n3)ccc2n1,380.33,2.661500000000001
CHEMBL3920995,IC50,'=',432.0,nM,6.37,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,432.0,6.37,COc1cc2ncccc2cc1NC(=O)c1csc2cnc(N(C)C(C)C)nc12,407.49900000000014,4.345000000000003
CHEMBL3898402,IC50,'=',430.0,nM,6.37,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,430.0,6.37,O=C(Nc1cc(Cl)ccc1OCCCO)c1cnn2cccnc12,346.774,2.3962000000000003
CHEMBL4106963,IC50,'=',440.0,nM,6.36,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,440.0,6.36,O=c1[nH]c(C2CCN(C3CCOCC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,494.6650000000002,3.568900000000002
CHEMBL404471,IC50,'=',433.0,nM,6.36,CHEMBL921622,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1145577,433.0,6.36,N#Cc1ccccc1Nc1cccc(-c2cnc3ccccn23)n1,311.348,4.011580000000002
CHEMBL3892984,IC50,'=',436.0,nM,6.36,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,436.0,6.36,CCCN(C)c1ncc2scc(C(=O)Nc3cc(Cl)ccc3OC)c2n1,390.8960000000001,4.451800000000003
CHEMBL4107485,IC50,'=',433.0,nM,6.36,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,433.0,6.36,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1nc(C2CC2)cs1,402.5240000000002,1.7712999999999994
CHEMBL3944326,IC50,'=',437.0,nM,6.36,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,437.0,6.36,O=C(Nc1cc(Cl)ccc1OCCCCO)c1cnn2cccnc12,360.801,2.7863000000000007
CHEMBL4762381,IC50,'=',443.0,nM,6.35,CHEMBL5029479,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5029152,443.0,6.35,COc1cc(N2CCC(OCC(=O)N[C@H](C(=O)N3C[C@H](O)C[C@H]3C(=O)N[C@@H](C)c3ccc(-c4scnc4C)cc3)C(C)(C)C)CC2)ccc1NC(=O)c1cccc(-c2ccn[nH]2)n1,878.0689999999996,5.520020000000005
CHEMBL4112772,IC50,'=',450.0,nM,6.35,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,450.0,6.35,O=c1[nH]c(NCCO)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,386.48100000000005,1.6147
CHEMBL4110865,IC50,'=',450.0,nM,6.35,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,450.0,6.35,CC(=O)N1CCN(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,453.57200000000023,1.8789999999999993
CHEMBL5266083,IC50,'=',447.0,nM,6.35,CHEMBL5246637,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL5244269,447.0,6.35,Cn1cc(Nc2nc(NC3COC3)c3nc(CC#N)ccc3n2)cn1,336.359,1.37868
CHEMBL3622526,IC50,'=',450.0,nM,6.35,CHEMBL3625600,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3621203,450.0,6.35,O=C1CC[C@@H](Nc2nc(N3CCOCC3)[nH]c(=O)c2-c2nc3ccccc3s2)CN1,426.50200000000007,1.5736999999999994
CHEMBL4113721,IC50,'=',450.0,nM,6.35,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,450.0,6.35,CC(=O)N1CCC(c2nc(N[C@@H]3CCCNC3)c(-c3nc4ccccc4s3)c(=O)[nH]2)CC1,452.5840000000002,2.936400000000001
CHEMBL4288880,IC50,'=',446.0,nM,6.35,CHEMBL4266468,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4265877,446.0,6.35,CN(C)[C@H]1CC[C@H](Nc2ncnc3ccn(C4CCOCC4)c23)CC1,343.47500000000025,3.067500000000001
CHEMBL4112221,IC50,'=',450.0,nM,6.35,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,450.0,6.35,O=c1[nH]c(C2CCN(C3CCCCC3)CC2)nc(N[C@@H]2CCCNC2)c1-c1nc2ccccc2s1,492.69300000000015,4.7226000000000035
CHEMBL3907425,IC50,'=',459.0,nM,6.34,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,459.0,6.34,O=C(Nc1cc(Cl)ccc1OC1CCC(O)CC1)c1cnn2cccnc12,386.83900000000006,3.3173000000000012
CHEMBL4761304,IC50,'=',460.0,nM,6.34,CHEMBL4689491,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4680358,460.0,6.34,CC(C)NC(=O)c1cnc(Nc2ccc3c(c2)C(C)(C)OC3=O)nc1N[C@H](CO)c1ccccc1,475.5490000000002,3.9094000000000024
CHEMBL3622528,IC50,'=',454.0,nM,6.34,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,454.0,6.34,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCC[C@@H](O)C2)c1-c1nc2ccccc2s1,427.53000000000014,2.5986000000000002
CHEMBL4113715,IC50,'=',459.0,nM,6.34,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,459.0,6.34,C[C@@]1(O)[C@H](O)[C@@H](CO)C[C@H]1Nc1nc(NC2CCC2)[nH]c(=O)c1-c1nc2ccccc2s1,457.5560000000002,1.9155999999999993
CHEMBL3935363,IC50,'=',455.0,nM,6.34,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,455.0,6.34,COc1cc(C(=O)Nc2ccccc2)ccc1NC(=O)c1cnn2cccnc12,387.3990000000001,3.2425000000000015
CHEMBL500069,IC50,'=',456.0,nM,6.34,CHEMBL956501,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL1150395,456.0,6.34,c1cc(NC2CCNCC2)nc(-c2n[nH]c3ccccc23)c1,293.374,2.788800000000001
CHEMBL3919932,IC50,'=',455.0,nM,6.34,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,455.0,6.34,O=C(Nc1cc2cccnc2cc1OC1CCNC1)c1csc2cncnc12,391.4560000000001,3.2325000000000017
CHEMBL4060298,IC50,'=',470.0,nM,6.33,CHEMBL4047622,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL4043252,470.0,6.33,NC(=O)c1ccc(Nc2cc(NCc3ccccc3)c(C(N)=O)cn2)cc1,361.4050000000001,2.6351000000000004
CHEMBL3735401,IC50,'=',465.0,nM,6.33,CHEMBL3748848,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3745656,465.0,6.33,CCc1cc2c(cc1-c1cnn(CC(=O)N(C)C)c1)C(C)(C)c1[nH]c3cc(C#N)ccc3c1C2=O,465.55700000000024,4.423980000000004
CHEMBL4111965,IC50,'=',466.0,nM,6.33,CHEMBL3887893,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886492,466.0,6.33,O=c1[nH]c(N2CCOCC2)nc(N[C@@H]2CCCNC2)c1-c1cc2ccccc2cn1,406.4900000000002,1.9855999999999994
CHEMBL3622531,IC50,'=',470.0,nM,6.33,CHEMBL3625600,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3621203,470.0,6.33,OC[C@H]1C[C@@H](Nc2nc(NC3CC3)ncc2-c2nc3ccccc3s2)[C@H](O)[C@@H]1O,413.5030000000001,1.8420999999999998
CHEMBL3962911,IC50,'=',474.0,nM,6.32,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,474.0,6.32,O=C(Nc1cc(Cl)ccc1N1CCCC(O)C1)c1cnn2cccnc12,371.82800000000003,2.5961000000000007
CHEMBL3902407,IC50,'=',476.0,nM,6.32,CHEMBL3887963,CHEMBL3778,Interleukin-1 receptor-associated kinase 4,Homo sapiens,SINGLE PROTEIN,CHEMBL3886519,476.0,6.32,O=C(Nc1cc(Cl)ccc1OC1CCNCC1)c1csc2cccnc12,387.89200000000005,4.332800000000002
