pIC50,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,BCUT2D_LOGPLOW,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi2n,Chi2v,HallKierAlpha,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA3,PEOE_VSA4,PEOE_VSA6,PEOE_VSA9,SMR_VSA3,SMR_VSA5,SlogP_VSA5,TPSA,EState_VSA1,VSA_EState1,HeavyAtomCount,NOCount,NumAromaticCarbocycles,NumAromaticHeterocycles,NumHAcceptors,NumHeteroatoms,NumRotatableBonds,MolMR,fr_NH0,fr_benzene,fr_pyridine
5.27,387.4650000000001,366.2970000000001,387.136510532,142,-2.302062993565249,965.070933009954,18.802754140504845,14.604986483998054,15.42148306492578,13.135361590784806,8.933798238692875,6.614347054224038,7.644995936150404,-2.4899999999999998,17.900591782427092,7.631142435738842,3.798949740547696,158.86794668944611,4.9839785209472085,4.9839785209472085,12.13273413692322,22.927468986346582,14.951935562841626,31.40827208567429,19.26246486877803,123.16,6.103966387748303,0.9767707977615088,27,8,1,2,8,9,7,106.31570000000002,2,1,0
5.25,381.44000000000017,358.25600000000014,381.191322976,146,-2.403588827936321,924.6098767280984,19.346724214874865,15.571606289178446,15.571606289178446,13.741514740667451,9.551800058779149,6.941735885865634,6.941735885865634,-2.96,18.40548358672449,8.372975006718624,3.978310026412236,162.31240515374697,0.0,10.245870075685694,0.0,30.540364728363567,20.26872416684796,18.88348407499998,18.40509473754901,118.95999999999998,0.0,5.395789124187808,28,9,0,2,8,9,4,105.35010000000004,4,0,1
5.25,427.5300000000001,402.33000000000015,427.16781066,158,-2.397078214043184,1058.6805166066629,20.501424753254117,16.634555118021563,17.45105169894929,14.686673185801064,10.464266433461653,7.801939799117329,8.832588681043694,-2.4899999999999998,19.472120098892105,8.329462435569324,3.799381079320766,177.48622484301288,4.9839785209472085,4.9839785209472085,24.97437738277524,35.576191780007456,14.951935562841626,37.829093708600304,25.68328649170404,103.37,6.103966387748303,6.446614697684634,30,8,1,2,8,9,4,118.38920000000005,3,1,0
5.23,358.401,340.25700000000006,358.14297581600005,134,-2.128422987943721,1119.7018552670593,18.802754140504845,15.008990328513487,15.008990328513487,13.169035095596024,8.509032787832858,6.1336754314073225,6.1336754314073225,-3.67,16.779942439362273,6.915009728837455,3.126684568934708,155.99125731348363,9.499376414562832,5.098681808301038,30.33183534230805,18.99402738757417,14.59805822286387,6.923737199690624,15.921440167465814,68.52,0.0,7.082403444402452,27,6,2,2,5,6,4,104.10720000000002,3,2,0
5.23,501.61600000000016,474.4000000000003,501.19469410400006,184,-2.389008264956882,1441.681738628692,24.48455241637955,19.63531544140705,20.451812022334774,17.619326176178628,12.24018130372507,9.267330205476432,10.297979087402796,-3.7599999999999993,22.68807968978761,9.710357898034305,4.690947764937576,211.321872933642,4.9839785209472085,4.9839785209472085,30.33183534230805,10.216620634085364,20.26872416684796,37.76696814999996,24.825916360475023,123.82999999999998,0.0,1.0162202820440769,36,9,2,2,8,10,5,143.7894999999999,2,2,0
5.23,296.33000000000004,280.202,296.127325752,112,-2.127241985669732,825.8787997855525,15.526733258565956,12.40669603294153,12.40669603294153,10.723876650462412,6.992342690423055,4.788426304895582,4.788426304895582,-2.89,14.06439713611295,5.847859885170295,2.5042092046584914,127.29910522181623,9.499376414562832,5.098681808301038,12.990104268152232,18.99402738757417,14.59805822286387,13.344558822616634,22.845177367156435,68.52,0.0,6.863466868228772,22,6,1,2,5,6,4,83.31220000000002,3,1,0
5.22,316.70400000000006,307.632,316.036317828,110,-2.1260010354993804,890.6802641511686,15.689869965382488,11.038588419728114,11.79451736574657,10.524877143252588,6.238476223415097,4.508443478152058,4.944879258624043,-2.93,14.026132168654264,5.454346050825979,2.7455325049145034,128.6315386066869,4.9839785209472085,0.0,17.667306958694127,15.956712484050191,9.967957041894415,0.0,10.357988675768818,100.92,10.830490778169176,0.0,22,7,2,1,4,8,3,82.15330000000002,2,2,0
5.22,451.51200000000017,430.3440000000002,451.1426585319999,164,-2.3535886268006894,1189.4852088470102,22.078775022443743,16.828373847112136,17.64487042803986,15.6185248383792,10.106697952421191,7.605158605080722,8.635807487007085,-3.25,20.64149816444263,8.70891011759546,3.980849079100562,186.63210639515876,19.935914083788838,4.9839785209472085,12.13273413692322,46.006952760588334,24.91989260473604,24.670595227570573,6.4208216229260096,149.2,24.16767965080596,1.035883065781154,32,10,1,3,11,11,6,120.5778,5,1,0
5.22,413.4380000000001,390.2540000000002,413.181152216,158,-2.3552595232411155,984.7740861874933,21.087211190881018,16.25102357792251,16.25102357792251,14.58404999576855,9.463948073311148,7.000338540934914,7.000338540934914,-3.28,20.011552018027384,8.612027521777552,4.033719940009949,171.9565034319834,14.6497599770396,10.082660329248244,0.0,25.45244832978688,24.73242030628785,24.670595227570573,6.4208216229260096,150.47000000000003,24.16767965080596,6.727832573726506,30,11,0,3,11,11,7,107.8428,5,0,1
5.19,296.33000000000004,280.20199999999994,296.127325752,112,-2.1304551341218168,854.4731332611789,15.689869965382488,12.622238982565358,12.622238982565358,10.596555450524583,6.8483491853099,5.062865204005164,5.062865204005164,-2.89,14.06439713611295,5.477954834314753,2.389379012469436,127.29910522181623,9.499376414562832,5.098681808301038,6.06636706846161,18.99402738757417,14.59805822286387,13.847474399381248,21.48489165916281,68.52,0.0,6.948788265306122,22,6,1,2,5,6,3,83.40820000000004,3,1,0
5.19,323.3960000000001,302.22800000000007,323.163376912,124,-2.157417742179512,837.4441149130378,16.94094682093905,13.951046269004294,13.951046269004294,11.723876650462412,8.132975793366573,5.611941570199278,5.611941570199278,-2.8199999999999994,16.052453343715868,7.1687970903258975,3.247767544640725,140.8235239453907,4.9839785209472085,0.0,25.47729295953985,18.143198976510057,9.551078168738565,26.31013685145522,30.12336912131146,56.150000000000006,0.0,7.192028725778205,24,5,2,1,4,5,6,95.58820000000004,2,2,0
5.19,300.249,291.177,300.065868368,110,-2.1305039661580194,857.6802641511687,15.689869965382488,11.038588419728114,11.038588419728114,10.541713895658194,6.244459287558805,4.479983928981727,4.479983928981727,-3.29,13.68203547366416,5.243385975100734,2.4884367998606898,122.49380778273144,4.9839785209472085,4.39041504767482,12.13273413692322,15.956712484050191,9.967957041894415,0.0,10.357988675768818,100.92,22.33509789389863,13.258377540869423,22,7,2,1,4,8,3,77.1013,2,2,0
5.18,400.8660000000002,379.69800000000015,400.130218212,146,-2.265442971173598,1011.8534880598354,19.672997628507925,15.430544714199986,16.18647366021844,13.491203638441377,9.260060485946408,7.038332721269175,7.47476850174116,-2.64,18.71075723968083,7.770731455465806,3.952369513791089,166.8505425049511,9.499376414562832,5.098681808301038,11.600939890232516,24.092162621793243,14.59805822286387,44.81495646689128,41.73520316232131,88.75000000000001,0.0,7.65382561855524,28,7,1,2,6,8,4,106.02000000000004,3,1,0
5.18,285.32800000000003,274.24,285.057197592,100,-2.1189910078050134,769.7098212562387,13.94938298937633,10.660623946718887,11.477120527646614,9.792024997884274,5.909226991925889,4.039382812899401,4.950613739317881,-2.47,12.558076856826672,5.260213145280604,2.208536933041952,118.8046348315526,9.967957041894415,0.0,12.13273413692322,28.57725594174345,9.967957041894415,0.0,10.357988675768818,64.11,0.0,6.100042648232131,20,5,1,2,5,6,3,78.36220000000003,2,1,0
5.16,331.784,321.704,331.01822524,110,-2.234490235540343,834.914699203082,15.526733258565956,11.193288958107368,12.765714485053548,10.631030293135234,6.3391606878340605,4.42438796822197,5.689690946820596,-2.4399999999999995,14.495302439410578,6.128021709931199,3.0770362358031376,134.96308712712894,4.9839785209472085,4.7304076419062255,23.733674027155736,16.273471080121883,4.9839785209472085,0.0,10.488465178920285,68.93,0.0,0.6946628777901325,22,5,1,2,4,7,3,85.91520000000001,2,1,1
5.16,401.4920000000001,378.30800000000016,401.152160596,148,-2.3547153060283152,961.8595926542783,19.83613433532445,15.40900262972989,16.225499210657617,13.511570350697118,9.27262020402556,7.002774297537698,8.033423179464064,-2.33,19.00679023622427,7.591373851977636,3.3048618385286077,165.65562896939966,9.967957041894415,4.9839785209472085,19.056471336613843,33.61980733752708,14.951935562841626,38.015154050187206,19.038486817465092,137.41000000000005,18.249773604644567,1.054625856630276,28,8,1,2,9,9,5,109.0535,3,1,0
5.14,295.367,282.263,295.07793303600005,104,-2.125634841287204,767.9579706757672,14.656489770562878,11.407076194634277,12.223572775562005,10.237183443017882,6.467604265494392,4.548644528768588,5.406747380626608,-2.53,13.452934264138138,5.846624054381462,2.9778728225886453,126.06651927637452,4.9839785209472085,0.0,18.19910120538483,0.0,9.967957041894415,6.923737199690624,16.051916670617278,54.88,0.0,0.0,21,4,1,2,4,5,3,84.47720000000002,2,1,1
5.14,281.34,270.25199999999995,281.06228297200005,98,-2.11535788212374,710.2531531186686,13.7862462825598,10.484426463823905,11.30092304475163,9.826499840494922,6.050937598827725,4.09974858327291,4.95785143513093,-2.53,12.50109916643123,5.625567550579745,2.726118996694863,119.70157716197792,4.9839785209472085,0.0,18.19910120538483,0.0,9.967957041894415,0.0,10.488465178920285,54.88,0.0,0.0,20,4,1,2,4,5,3,79.74020000000003,2,1,1
5.13,330.43200000000013,304.22400000000005,330.205576072,130,-2.358645049741365,696.72339324423,17.10408352775558,14.873315838121922,14.873315838121922,11.617723500579766,8.417351161962465,6.560012664251332,6.560012664251332,-2.08,16.76646704175569,7.214872508009969,3.3816436402044467,142.73273991638726,9.967957041894415,0.0,0.0,19.736295800171327,14.867866772744897,37.76696814999996,25.68328649170404,59.510000000000005,0.0,10.77375517411804,24,6,1,1,6,6,5,95.99570000000006,3,1,0
5.12,339.3550000000001,322.21900000000005,339.1331394040001,128,-2.2146233152234625,948.3612443971812,17.974327015758657,14.055051137718804,14.055051137718804,12.007239053047549,7.50384065262506,5.514879513841657,5.514879513841657,-3.42,16.438212095902205,6.598128472848266,3.138252723096747,143.58540310645998,9.499376414562832,5.098681808301038,0.0,18.99402738757417,19.497967953714348,0.0,20.715977351537635,88.83,0.0,6.818546408130643,25,8,1,2,6,8,4,91.95170000000002,4,1,0
5.12,381.86300000000006,361.7030000000001,381.12440456,138,-2.430129633377446,913.3595953063796,18.639617433688315,14.743604466079365,15.49953341209782,13.18667318580106,8.917941795785405,6.408836299843048,6.845272080315033,-2.759999999999999,17.643740288640053,7.86085747798533,4.153802917968275,162.48314657850057,0.0,0.0,11.600939890232516,0.0,5.316788604006331,0.0,10.554784602946263,57.510000000000005,0.0,5.692169482003086,27,5,2,1,4,6,4,108.6319,1,2,0
5.11,384.5280000000003,352.2720000000001,384.263759644,152,-2.359675392880197,815.4101812961005,19.672997628507925,16.972759075473085,16.972759075473085,13.524877143252588,10.571255820738752,8.737215040742354,8.737215040742354,-2.1499999999999995,19.17881184877256,8.070719158284195,3.853007497859247,166.23089110476565,9.499376414562832,5.098681808301038,0.0,0.0,19.497967953714344,69.36816068786541,62.84793052126648,88.54999999999998,0.0,1.9407651486520532,28,7,0,2,6,7,5,110.23410000000004,4,0,0
5.11,325.32800000000003,310.2080000000001,325.11748934,122,-2.1340638139473267,918.9718117122204,17.10408352775558,13.107837542218848,13.107837542218848,11.57971869811898,7.135806663875165,4.996485976281155,4.996485976281155,-3.4200000000000004,15.474722514025515,6.367983755149999,3.0234932217308144,137.01048950546806,9.499376414562832,5.098681808301038,0.0,18.99402738757417,14.59805822286387,6.923737199690624,17.28172587545944,97.62,0.0,6.760907151810831,24,8,1,2,6,8,4,88.23790000000002,3,1,0
5.1,421.84400000000016,405.7160000000002,421.0941670520001,150,-2.1521350514804345,1240.1193882194148,21.087211190881018,15.79520309198658,16.551132038005033,14.562881945713372,8.902139169569406,6.252724505414744,6.659924632155351,-3.9099999999999993,19.408320675004767,8.218951351065758,3.806115058933637,176.0059078240171,9.499376414562832,5.098681808301038,29.800041095617345,29.580112193012493,14.59805822286387,0.0,20.715977351537635,97.62,11.814359458703011,6.85344587376664,30,8,2,2,6,9,5,113.3394,3,2,0
5.1,310.31300000000005,296.2010000000001,310.106590308,116,-2.1260174553773954,891.2200899246677,16.560113453385565,12.58327367752926,12.58327367752926,10.935560745775549,6.966160653577151,5.300588558997912,5.300588558997912,-3.22,14.706242135858965,5.525113484203861,2.8893352794262968,131.05815660859844,4.9839785209472085,0.0,6.06636706846161,15.956712484050197,9.967957041894415,13.847474399381248,21.48489165916281,100.92,10.830490778169176,0.0,23,7,2,1,4,7,3,86.61730000000001,2,2,0
5.09,295.39000000000004,274.2219999999999,295.17969567200004,114,-2.16212061634108,747.3989287672606,15.363596551749426,13.028976879076485,13.028976879076485,10.737183443017884,7.520007320900165,5.563952178992529,5.563952178992529,-2.4,14.533641975308644,6.575894813732653,3.255024295954254,130.18036010846086,9.967957041894415,0.0,12.13273413692322,17.584699561309996,19.268561379006687,6.4208216229260096,6.4208216229260096,45.46,0.0,2.0537264581758627,22,5,0,3,5,5,6,90.08370000000004,4,0,2
5.09,419.8940000000002,401.75000000000017,419.0818881160001,146,-2.2620021286153533,1023.6237594571842,20.095647359318303,15.20634973418582,16.778775261132,13.473565548236332,8.350939573377577,5.764313310367943,7.111980017258406,-2.9100000000000006,19.84066623007595,8.852434468501563,4.675513340142395,169.82891598328052,9.967957041894415,0.0,11.600939890232516,34.77409951335653,15.284745645900747,6.923737199690624,17.281725875459443,105.24,0.0,6.048189223173243,28,8,1,2,7,10,7,110.54560000000004,2,1,0
5.09,403.4640000000001,382.2960000000001,403.131425152,148,-2.383315544857252,981.6237594571842,19.50986092169139,15.090204881958798,15.906701462886524,13.652198343190417,9.012039122143616,6.416602997047625,7.447251878973991,-2.53,18.815767992707087,8.22988449042261,3.8512605647418487,164.1914634055483,4.9839785209472085,4.9839785209472085,12.13273413692322,36.14123291537242,14.951935562841626,6.103966387748303,0.0,123.6,6.103966387748303,6.3237150185164674,28,9,1,2,9,10,6,108.086,3,1,0
5.09,414.4910000000001,392.31500000000017,414.147409564,152,-2.383020393840433,1040.2368771664514,20.216967702877938,16.026675712233118,16.843172293160844,14.11419354072963,9.428793421277096,6.609044072860248,7.639692954786613,-2.979999999999999,19.341363483725903,8.57910532042378,4.379825137443824,170.6793222992047,4.9839785209472085,4.9839785209472085,12.13273413692322,23.4303845631112,20.26872416684796,6.923737199690624,6.923737199690624,112.24,0.0,6.387752793248929,29,9,1,2,8,10,6,113.6771,3,1,0
5.08,461.54700000000025,438.3630000000002,461.152160596,168,-2.3834165772931595,1345.0399847827496,22.363232072819912,17.822635851220422,18.63913243214815,16.169836433395457,11.025596937375502,8.291598444190251,9.322247326116615,-3.2699999999999987,20.34494848707013,8.255633569506108,3.675729797886602,193.4484927058871,4.9839785209472085,4.9839785209472085,36.39820241076966,35.576191780007456,14.951935562841626,18.566628839822272,17.16874381254195,103.37,6.103966387748303,6.451922338411127,33,8,2,2,8,9,4,129.02020000000002,3,2,0
5.08,326.35600000000005,308.21200000000005,326.137890436,124,-2.1283100315596446,859.9178693672102,16.94094682093905,13.268123190814585,13.268123190814585,11.723876650462412,7.601463675253345,5.26203310264556,5.26203310264556,-2.93,15.946452792794926,7.096608363428575,3.2061282968299967,138.45828108840885,9.499376414562832,5.098681808301038,6.06636706846161,18.99402738757417,14.59805822286387,12.84164324585202,22.34226179039182,88.75,0.0,6.855411205957743,24,7,1,2,6,7,6,89.34100000000004,3,1,0
5.06,298.302,284.19,298.106590308,112,-2.125980897500582,828.5205533492611,15.526733258565956,11.853909628441489,11.853909628441489,10.723876650462412,6.601463675253345,4.592986797310727,4.592986797310727,-2.93,14.026132168654264,5.823154843553712,2.490693289151176,125.72839685961564,9.499376414562832,5.098681808301038,6.06636706846161,25.60090935208709,14.59805822286387,6.606881964512918,15.921440167465814,88.75,0.0,6.760030825589086,22,7,1,2,6,7,4,79.85700000000003,3,1,0
5.05,287.411,262.211,287.2109958,114,-2.3586939612810376,622.8741984979864,14.98276318419594,13.402118718814943,13.402118718814943,10.058550648063804,7.787905752191624,6.434278951079585,6.434278951079585,-1.62,14.322848067093645,5.63818306488729,2.7456893371974846,125.71480987838774,9.967957041894415,0.0,0.0,5.386224214464796,19.851845293692104,51.61444254938121,36.9406659782495,56.84,0.0,0.0,21,5,0,2,4,5,3,86.71640000000005,3,0,0
5.05,311.366,298.262,311.0728476560001,110,-2.117720618559957,786.8497203623508,15.363596551749426,11.81532448509814,12.631821066025866,10.75835149307306,6.573993637046479,4.465679043404681,5.3237818952627,-2.73,14.217519400971987,6.360302590223861,3.1214078553842497,131.18006450588143,4.9839785209472085,0.0,6.06636706846161,7.109797541277533,9.967957041894415,0.0,10.488465178920285,64.11,0.0,5.132263547323904,22,5,1,2,5,6,4,86.29220000000002,2,1,1
5.05,501.61600000000016,474.4000000000003,501.19469410400006,184,-2.389008264956882,1441.681738628692,24.48455241637955,19.63531544140705,20.451812022334774,17.619326176178628,12.24018130372507,9.267330205476432,10.297979087402796,-3.7599999999999993,22.68807968978761,9.710357898034305,4.690947764937576,211.321872933642,4.9839785209472085,4.9839785209472085,30.33183534230805,10.216620634085364,20.26872416684796,37.76696814999996,24.825916360475023,123.82999999999998,0.0,1.0162202820440769,36,9,2,2,8,10,5,143.7894999999999,2,2,0
